transaction_id,merchant_id,user_id,amount,category,payment_method,account_age_days,historical_return_rate,past_chargebacks,address_changed_hours,device_trust_score,promo_code_used,ip_country_match,is_vpn_or_proxy,same_device_account_count,device_hash,vpa,delivery_address,is_return_fraud,is_chargeback_risk,is_abuse_ring,is_fraud
txn_rzp_002663,mch_hyper_grocery,usr_38870,11658.56,ELECTRONICS,UPI_COLLECT,43,0.3436,0,40.4,14.4,0,1,1,7,dev_fingerprint_ring_7,abuser_1@okicici,"Flat 104, Sector 62, Noida, UP",0,1,1,1
txn_rzp_002664,mch_luxe_jewels,usr_46952,33819.46,LUXURY_FASHION,UPI_INTENT,20,0.3765,0,51.8,89.9,0,1,0,1,dev_hash_61980,user_347@okhdfcbank,"House No 45, Street 2, Bengaluru",0,0,0,0
txn_rzp_002665,mch_fashion_hub,usr_70968,47568.87,JEWELRY,DEBIT_CARD,105,0.299,0,92.3,36.4,0,1,0,2,dev_hash_39603,user_505@okhdfcbank,"House No 20, Street 13, Bengaluru",0,0,0,0
txn_rzp_002666,mch_fashion_hub,usr_9052,6176.09,DIGITAL_VOUCHER,DEBIT_CARD,185,0.0907,0,8.0,79.1,1,1,0,3,dev_hash_83587,user_487@okhdfcbank,"House No 397, Street 19, Bengaluru",0,0,0,0
txn_rzp_002667,mch_hyper_grocery,usr_36602,43333.32,JEWELRY,CREDIT_CARD,290,0.1632,0,43.3,62.8,0,1,0,2,dev_hash_23962,user_125@okhdfcbank,"House No 28, Street 15, Bengaluru",0,0,0,0
txn_rzp_002668,mch_fashion_hub,usr_99761,39132.4,ELECTRONICS,DEBIT_CARD,654,0.1796,0,2.1,82.9,0,0,0,3,dev_hash_51051,user_687@okhdfcbank,"House No 465, Street 10, Bengaluru",0,0,0,0
txn_rzp_002669,mch_gadget_bazar,usr_27475,78351.66,ELECTRONICS,DEBIT_CARD,132,0.2132,0,88.9,82.9,0,1,0,1,dev_hash_85200,user_820@okhdfcbank,"House No 389, Street 14, Bengaluru",0,0,0,0
txn_rzp_002670,mch_fashion_hub,usr_37442,91251.55,JEWELRY,UPI_INTENT,711,0.033,0,15.6,91.9,1,1,0,2,dev_hash_56749,user_442@okhdfcbank,"House No 435, Street 19, Bengaluru",0,0,0,0
txn_rzp_002671,mch_luxe_jewels,usr_37610,4895.24,LUXURY_FASHION,UPI_COLLECT,74,0.3547,2,31.0,100.0,1,1,0,2,dev_hash_63366,user_818@okhdfcbank,"House No 474, Street 11, Bengaluru",0,1,0,1
txn_rzp_002672,mch_fashion_hub,usr_63920,1273.19,GROCERY,UPI_INTENT,45,0.1173,0,164.6,63.4,0,1,0,3,dev_hash_17261,user_418@okhdfcbank,"House No 317, Street 19, Bengaluru",0,0,0,0
txn_rzp_002673,mch_gadget_bazar,usr_51426,2950.26,GROCERY,DEBIT_CARD,460,0.2647,0,23.2,83.5,0,1,0,1,dev_hash_90402,user_589@okhdfcbank,"House No 332, Street 15, Bengaluru",0,0,0,0
txn_rzp_002674,mch_fashion_hub,usr_60563,33598.88,LUXURY_FASHION,NETBANKING,93,0.4042,0,65.3,85.2,0,1,0,1,dev_hash_76396,user_607@okhdfcbank,"House No 368, Street 5, Bengaluru",0,0,0,0
txn_rzp_002675,mch_hyper_grocery,usr_46743,39334.55,JEWELRY,DEBIT_CARD,24,0.2357,0,50.2,88.6,0,0,0,3,dev_hash_72804,user_774@okhdfcbank,"House No 416, Street 13, Bengaluru",0,0,0,0
txn_rzp_002676,mch_luxe_jewels,usr_88003,80282.87,ELECTRONICS,CREDIT_CARD,15,0.0225,0,64.9,95.2,0,0,0,3,dev_hash_36313,user_910@okhdfcbank,"House No 64, Street 16, Bengaluru",0,0,0,0
txn_rzp_002677,mch_luxe_jewels,usr_58713,17742.32,ELECTRONICS,DEBIT_CARD,239,0.0249,0,63.3,100.0,1,1,0,3,dev_hash_40014,user_944@okhdfcbank,"House No 164, Street 15, Bengaluru",0,0,0,0
txn_rzp_002678,mch_gadget_bazar,usr_16524,4116.45,GROCERY,UPI_INTENT,426,0.1397,0,112.4,61.4,0,1,0,2,dev_hash_83045,user_727@okhdfcbank,"House No 97, Street 12, Bengaluru",0,0,0,0
txn_rzp_002679,mch_luxe_jewels,usr_40617,1808.93,FOOTWEAR,UPI_COLLECT,484,0.0938,0,35.4,22.9,0,1,1,10,dev_fingerprint_ring_5,abuser_11@okicici,"Flat 106, Sector 62, Noida, UP",0,1,1,1
txn_rzp_002680,mch_gadget_bazar,usr_79551,2183.16,GROCERY,UPI_COLLECT,472,0.1771,0,1.7,81.1,1,1,0,1,dev_hash_80910,user_504@okhdfcbank,"House No 204, Street 19, Bengaluru",0,0,0,0
txn_rzp_002681,mch_quick_vouchers,usr_43225,14276.41,LUXURY_FASHION,NETBANKING,364,0.1014,0,43.8,54.5,0,1,0,1,dev_hash_32758,user_498@okhdfcbank,"House No 28, Street 1, Bengaluru",0,0,0,0
txn_rzp_002682,mch_fashion_hub,usr_15560,3666.93,GROCERY,COD,274,0.3323,0,105.8,98.3,1,1,0,2,dev_hash_86732,user_570@okhdfcbank,"House No 99, Street 18, Bengaluru",0,0,0,0
txn_rzp_002683,mch_quick_vouchers,usr_98908,46073.89,JEWELRY,COD,240,0.0764,0,85.4,72.9,0,1,0,3,dev_hash_16144,user_788@okhdfcbank,"House No 379, Street 18, Bengaluru",0,0,0,0
txn_rzp_002684,mch_gadget_bazar,usr_86871,29067.3,LUXURY_FASHION,NETBANKING,417,0.2609,0,48.8,92.1,0,1,0,2,dev_hash_16715,user_882@okhdfcbank,"House No 349, Street 18, Bengaluru",0,0,0,0
txn_rzp_002685,mch_luxe_jewels,usr_17758,13871.45,LUXURY_FASHION,COD,497,0.1669,0,93.3,82.7,0,1,0,3,dev_hash_26366,user_605@okhdfcbank,"House No 347, Street 15, Bengaluru",0,0,0,0
txn_rzp_002686,mch_gadget_bazar,usr_83330,320.45,FOOTWEAR,CREDIT_CARD,136,0.0593,0,102.8,99.6,0,1,1,1,dev_hash_19413,user_890@okhdfcbank,"House No 272, Street 18, Bengaluru",0,0,0,0
txn_rzp_002687,mch_gadget_bazar,usr_3751,1098.57,FOOTWEAR,UPI_COLLECT,322,0.2441,0,1.8,70.6,0,1,0,3,dev_hash_25933,user_592@okhdfcbank,"House No 197, Street 3, Bengaluru",0,0,0,0
txn_rzp_002688,mch_gadget_bazar,usr_4808,2314.27,LUXURY_FASHION,UPI_COLLECT,61,0.2336,1,77.4,73.7,0,1,0,2,dev_hash_41291,user_533@okhdfcbank,"House No 260, Street 7, Bengaluru",0,0,0,0
txn_rzp_002689,mch_hyper_grocery,usr_78470,59300.66,ELECTRONICS,DEBIT_CARD,581,0.12,0,94.4,72.4,0,1,1,3,dev_hash_39534,user_900@okhdfcbank,"House No 296, Street 3, Bengaluru",0,0,0,0
txn_rzp_002690,mch_hyper_grocery,usr_97229,8648.01,LUXURY_FASHION,COD,395,0.3526,0,18.2,62.7,1,1,0,1,dev_hash_93239,user_924@okhdfcbank,"House No 206, Street 15, Bengaluru",1,0,0,1
txn_rzp_002691,mch_hyper_grocery,usr_32509,4451.08,FOOTWEAR,NETBANKING,29,0.2692,0,74.6,58.4,1,1,0,3,dev_hash_31681,user_290@okhdfcbank,"House No 161, Street 6, Bengaluru",0,0,0,0
txn_rzp_002692,mch_luxe_jewels,usr_34719,569.71,DIGITAL_VOUCHER,CREDIT_CARD,24,0.1293,0,34.5,75.9,0,1,0,2,dev_hash_92548,user_539@okhdfcbank,"House No 393, Street 18, Bengaluru",0,0,0,0
txn_rzp_002693,mch_hyper_grocery,usr_15806,13618.88,ELECTRONICS,UPI_INTENT,151,0.3454,3,35.2,100.0,1,0,0,1,dev_hash_13186,user_719@okhdfcbank,"House No 363, Street 17, Bengaluru",0,1,0,1
txn_rzp_002694,mch_luxe_jewels,usr_63770,57053.3,ELECTRONICS,CREDIT_CARD,6,0.1995,0,18.5,71.3,1,1,0,3,dev_hash_17312,user_889@okhdfcbank,"House No 328, Street 13, Bengaluru",0,0,0,0
txn_rzp_002695,mch_gadget_bazar,usr_64108,6705.42,JEWELRY,DEBIT_CARD,97,0.0636,0,199.4,28.0,0,1,0,2,dev_hash_29915,user_116@okhdfcbank,"House No 366, Street 9, Bengaluru",0,0,0,0
txn_rzp_002696,mch_gadget_bazar,usr_62336,9042.68,LUXURY_FASHION,UPI_INTENT,253,0.6494,0,211.0,72.5,0,1,0,2,dev_hash_12947,user_321@okhdfcbank,"House No 75, Street 7, Bengaluru",0,0,0,0
txn_rzp_002697,mch_hyper_grocery,usr_39922,20101.93,ELECTRONICS,NETBANKING,54,0.0939,0,254.2,60.3,0,1,0,2,dev_hash_87258,user_681@okhdfcbank,"House No 488, Street 16, Bengaluru",0,0,0,0
txn_rzp_002698,mch_gadget_bazar,usr_95566,2511.26,FOOTWEAR,NETBANKING,297,0.4295,0,84.6,79.2,1,1,0,3,dev_hash_51398,user_881@okhdfcbank,"House No 178, Street 3, Bengaluru",0,0,0,0
txn_rzp_002699,mch_gadget_bazar,usr_34404,3018.65,GROCERY,DEBIT_CARD,2,0.3656,0,294.7,68.4,1,1,1,3,dev_hash_61316,user_566@okhdfcbank,"House No 7, Street 7, Bengaluru",0,0,0,0
txn_rzp_002700,mch_hyper_grocery,usr_56796,16190.39,LUXURY_FASHION,CREDIT_CARD,140,0.0825,0,108.7,57.3,0,1,0,2,dev_hash_31012,user_473@okhdfcbank,"House No 486, Street 18, Bengaluru",0,0,0,0
txn_rzp_002701,mch_gadget_bazar,usr_27907,27113.09,LUXURY_FASHION,UPI_INTENT,84,0.01,0,6.9,70.3,0,1,0,3,dev_hash_14203,user_860@okhdfcbank,"House No 486, Street 17, Bengaluru",0,0,0,0
txn_rzp_002702,mch_gadget_bazar,usr_76764,20620.25,LUXURY_FASHION,COD,192,0.0371,0,62.4,81.3,1,1,0,2,dev_hash_32450,user_918@okhdfcbank,"House No 57, Street 2, Bengaluru",1,0,0,1
txn_rzp_002703,mch_hyper_grocery,usr_69781,19882.55,LUXURY_FASHION,UPI_INTENT,368,0.1023,0,3.0,59.7,1,1,0,1,dev_hash_48090,user_657@okhdfcbank,"House No 179, Street 5, Bengaluru",0,0,0,0
txn_rzp_002704,mch_fashion_hub,usr_62857,12401.9,LUXURY_FASHION,UPI_INTENT,195,0.1085,0,62.0,59.1,1,1,1,2,dev_hash_81404,user_581@okhdfcbank,"House No 130, Street 3, Bengaluru",0,0,0,0
txn_rzp_002705,mch_gadget_bazar,usr_65232,18252.9,JEWELRY,COD,52,0.1016,0,149.2,86.8,0,1,0,2,dev_hash_30579,user_739@okhdfcbank,"House No 375, Street 11, Bengaluru",0,0,0,0
txn_rzp_002706,mch_quick_vouchers,usr_12976,4315.3,GROCERY,COD,34,0.0682,0,115.1,12.0,1,0,1,16,dev_fingerprint_ring_2,abuser_10@okicici,"Flat 105, Sector 62, Noida, UP",0,1,1,1
txn_rzp_002707,mch_quick_vouchers,usr_94061,10290.44,LUXURY_FASHION,UPI_COLLECT,230,0.0935,0,4.9,13.2,0,1,1,7,dev_fingerprint_ring_7,abuser_1@okicici,"Flat 108, Sector 62, Noida, UP",0,1,1,1
txn_rzp_002708,mch_quick_vouchers,usr_6018,5937.53,LUXURY_FASHION,COD,923,0.2489,0,106.4,65.5,0,1,0,1,dev_hash_45614,user_799@okhdfcbank,"House No 73, Street 9, Bengaluru",0,0,0,0
txn_rzp_002709,mch_luxe_jewels,usr_44370,7773.87,LUXURY_FASHION,NETBANKING,455,0.2465,0,38.9,74.3,1,1,0,1,dev_hash_83433,user_130@okhdfcbank,"House No 443, Street 20, Bengaluru",0,0,0,0
txn_rzp_002710,mch_luxe_jewels,usr_93990,3042.69,FOOTWEAR,UPI_COLLECT,42,0.3308,0,104.4,51.9,1,1,0,1,dev_hash_83158,user_582@okhdfcbank,"House No 373, Street 10, Bengaluru",0,0,0,0
txn_rzp_002711,mch_gadget_bazar,usr_28045,5022.08,ELECTRONICS,CREDIT_CARD,292,0.2202,0,35.6,15.0,0,1,1,9,dev_fingerprint_ring_2,abuser_7@okicici,"Flat 107, Sector 62, Noida, UP",0,1,1,1
txn_rzp_002712,mch_fashion_hub,usr_5014,2706.18,GROCERY,NETBANKING,315,0.1726,0,71.9,25.5,1,1,1,12,dev_fingerprint_ring_6,abuser_12@okicici,"Flat 102, Sector 62, Noida, UP",0,1,1,1
txn_rzp_002713,mch_gadget_bazar,usr_77035,226.97,FOOTWEAR,COD,181,0.0708,0,44.8,52.2,1,1,0,3,dev_hash_57010,user_106@okhdfcbank,"House No 163, Street 1, Bengaluru",0,0,0,0
txn_rzp_002714,mch_hyper_grocery,usr_54470,86866.21,JEWELRY,NETBANKING,100,0.0931,0,31.0,91.4,0,1,0,3,dev_hash_26012,user_437@okhdfcbank,"House No 429, Street 6, Bengaluru",0,0,0,0
txn_rzp_002715,mch_quick_vouchers,usr_49821,7608.68,LUXURY_FASHION,COD,50,0.0446,0,143.1,46.3,1,1,0,1,dev_hash_16290,user_432@okhdfcbank,"House No 258, Street 18, Bengaluru",0,0,0,0
txn_rzp_002716,mch_luxe_jewels,usr_84356,8903.05,DIGITAL_VOUCHER,UPI_COLLECT,316,0.1128,0,57.7,79.7,1,1,1,2,dev_hash_50116,user_608@okhdfcbank,"House No 208, Street 6, Bengaluru",0,0,0,0
txn_rzp_002717,mch_gadget_bazar,usr_79094,7725.56,DIGITAL_VOUCHER,UPI_INTENT,308,0.1627,0,35.0,59.2,0,1,0,1,dev_hash_52549,user_427@okhdfcbank,"House No 260, Street 14, Bengaluru",0,0,0,0
txn_rzp_002718,mch_luxe_jewels,usr_59369,942.39,GROCERY,NETBANKING,55,0.1975,0,6.4,96.6,0,1,1,1,dev_hash_68345,user_382@okhdfcbank,"House No 273, Street 19, Bengaluru",0,0,0,0
txn_rzp_002719,mch_gadget_bazar,usr_3604,8232.82,DIGITAL_VOUCHER,CREDIT_CARD,115,0.2777,0,18.7,13.9,0,1,1,6,dev_fingerprint_ring_13,abuser_10@okicici,"Flat 108, Sector 62, Noida, UP",0,0,1,1
txn_rzp_002720,mch_luxe_jewels,usr_9835,6419.55,DIGITAL_VOUCHER,UPI_COLLECT,14,0.0239,0,86.3,49.9,1,0,0,3,dev_hash_53054,user_808@okhdfcbank,"House No 394, Street 10, Bengaluru",0,0,0,0
txn_rzp_002721,mch_quick_vouchers,usr_79152,34023.29,LUXURY_FASHION,UPI_INTENT,150,0.1873,1,153.2,61.1,1,1,0,1,dev_hash_68316,user_607@okhdfcbank,"House No 307, Street 20, Bengaluru",0,0,0,0
txn_rzp_002722,mch_fashion_hub,usr_90210,8571.85,LUXURY_FASHION,DEBIT_CARD,78,0.0531,0,88.2,93.0,0,1,0,2,dev_hash_53431,user_578@okhdfcbank,"House No 211, Street 5, Bengaluru",0,0,0,0
txn_rzp_002723,mch_quick_vouchers,usr_43616,244.86,GROCERY,UPI_INTENT,61,0.1266,0,2.1,83.1,1,1,0,1,dev_hash_56746,user_643@okhdfcbank,"House No 293, Street 15, Bengaluru",0,0,0,0
txn_rzp_002724,mch_fashion_hub,usr_46695,3259.28,GROCERY,UPI_COLLECT,356,0.1134,0,28.7,97.9,1,1,0,1,dev_hash_88002,user_895@okhdfcbank,"House No 193, Street 2, Bengaluru",0,0,0,0
txn_rzp_002725,mch_hyper_grocery,usr_26658,2894.56,DIGITAL_VOUCHER,DEBIT_CARD,19,0.1225,0,99.8,43.0,0,1,0,3,dev_hash_85729,user_628@okhdfcbank,"House No 301, Street 20, Bengaluru",0,0,0,0
txn_rzp_002726,mch_gadget_bazar,usr_1921,4170.08,GROCERY,DEBIT_CARD,206,0.1086,1,34.9,100.0,1,1,0,3,dev_hash_85005,user_718@okhdfcbank,"House No 387, Street 16, Bengaluru",0,0,0,0
txn_rzp_002727,mch_hyper_grocery,usr_17599,1426.89,FOOTWEAR,UPI_INTENT,73,0.0577,0,79.7,83.6,0,1,0,3,dev_hash_38878,user_316@okhdfcbank,"House No 267, Street 16, Bengaluru",0,0,0,0
txn_rzp_002728,mch_hyper_grocery,usr_69032,612.99,GROCERY,CREDIT_CARD,120,0.0279,0,17.3,100.0,0,1,0,2,dev_hash_83507,user_981@okhdfcbank,"House No 315, Street 17, Bengaluru",0,0,0,0
txn_rzp_002729,mch_hyper_grocery,usr_86453,70258.38,ELECTRONICS,NETBANKING,252,0.1226,0,3.9,68.5,0,1,0,3,dev_hash_61894,user_813@okhdfcbank,"House No 125, Street 2, Bengaluru",0,0,0,0
txn_rzp_002730,mch_hyper_grocery,usr_2121,1875.41,GROCERY,UPI_INTENT,13,0.1528,0,89.9,92.0,0,1,0,2,dev_hash_90179,user_970@okhdfcbank,"House No 401, Street 10, Bengaluru",0,0,0,0
txn_rzp_002731,mch_quick_vouchers,usr_61627,1469.66,GROCERY,COD,78,0.0034,0,42.2,76.6,0,1,0,1,dev_hash_15664,user_562@okhdfcbank,"House No 207, Street 19, Bengaluru",0,0,0,0
txn_rzp_002732,mch_luxe_jewels,usr_18752,2286.0,FOOTWEAR,COD,199,0.1289,0,65.8,79.1,0,1,0,1,dev_hash_69234,user_950@okhdfcbank,"House No 182, Street 19, Bengaluru",0,0,0,0
txn_rzp_002733,mch_luxe_jewels,usr_5062,395.4,GROCERY,CREDIT_CARD,49,0.0146,0,109.6,68.0,1,1,0,3,dev_hash_90114,user_628@okhdfcbank,"House No 169, Street 19, Bengaluru",0,0,0,0
txn_rzp_002734,mch_fashion_hub,usr_61563,82810.17,JEWELRY,COD,249,0.1921,0,44.9,76.2,0,0,0,3,dev_hash_69040,user_619@okhdfcbank,"House No 388, Street 8, Bengaluru",0,0,0,0
txn_rzp_002735,mch_luxe_jewels,usr_44236,1144.5,FOOTWEAR,COD,393,0.1013,0,58.2,100.0,0,1,0,2,dev_hash_38584,user_413@okhdfcbank,"House No 347, Street 2, Bengaluru",0,0,0,0
txn_rzp_002736,mch_gadget_bazar,usr_8443,4231.54,FOOTWEAR,COD,677,0.0944,0,127.9,57.6,0,1,0,2,dev_hash_60846,user_196@okhdfcbank,"House No 451, Street 7, Bengaluru",0,0,0,0
txn_rzp_002737,mch_fashion_hub,usr_85137,1602.71,GROCERY,UPI_INTENT,262,0.0464,1,78.0,62.0,0,1,0,2,dev_hash_35001,user_302@okhdfcbank,"House No 367, Street 17, Bengaluru",0,0,0,0
txn_rzp_002738,mch_quick_vouchers,usr_2789,27947.86,LUXURY_FASHION,UPI_COLLECT,156,0.0654,0,80.2,37.3,0,1,0,3,dev_hash_53650,user_798@okhdfcbank,"House No 393, Street 2, Bengaluru",0,0,0,0
txn_rzp_002739,mch_gadget_bazar,usr_30387,55012.21,ELECTRONICS,UPI_COLLECT,23,0.0425,1,76.0,38.1,0,1,0,1,dev_hash_70109,user_343@okhdfcbank,"House No 161, Street 11, Bengaluru",0,1,0,1
txn_rzp_002740,mch_luxe_jewels,usr_21430,8895.39,DIGITAL_VOUCHER,NETBANKING,146,0.0691,0,115.5,96.3,0,1,0,2,dev_hash_73186,user_598@okhdfcbank,"House No 39, Street 10, Bengaluru",0,0,0,0
txn_rzp_002741,mch_hyper_grocery,usr_44219,92509.85,ELECTRONICS,NETBANKING,28,0.2161,0,283.0,97.1,1,1,0,2,dev_hash_15492,user_252@okhdfcbank,"House No 19, Street 2, Bengaluru",0,0,0,0
txn_rzp_002742,mch_fashion_hub,usr_62638,7851.13,DIGITAL_VOUCHER,UPI_INTENT,133,0.5731,0,168.5,92.3,1,0,0,2,dev_hash_57245,user_677@okhdfcbank,"House No 141, Street 16, Bengaluru",0,0,0,0
txn_rzp_002743,mch_fashion_hub,usr_21986,90493.25,ELECTRONICS,NETBANKING,60,0.3212,0,55.9,80.1,0,1,0,2,dev_hash_29329,user_589@okhdfcbank,"House No 347, Street 1, Bengaluru",0,0,0,0
txn_rzp_002744,mch_quick_vouchers,usr_4888,1357.27,FOOTWEAR,COD,443,0.2527,1,16.2,44.4,0,1,0,2,dev_hash_80912,user_764@okhdfcbank,"House No 122, Street 1, Bengaluru",0,1,0,1
txn_rzp_002745,mch_quick_vouchers,usr_55951,74675.02,JEWELRY,COD,24,0.3609,0,50.4,100.0,0,1,0,3,dev_hash_52446,user_930@okhdfcbank,"House No 482, Street 11, Bengaluru",0,0,0,0
txn_rzp_002746,mch_quick_vouchers,usr_7691,2373.19,LUXURY_FASHION,DEBIT_CARD,170,0.2857,0,112.8,83.4,1,1,1,1,dev_hash_80639,user_720@okhdfcbank,"House No 411, Street 10, Bengaluru",0,0,0,0
txn_rzp_002747,mch_gadget_bazar,usr_85694,23667.05,LUXURY_FASHION,DEBIT_CARD,72,0.0509,0,1.0,77.8,0,0,0,1,dev_hash_44452,user_794@okhdfcbank,"House No 422, Street 14, Bengaluru",0,0,0,0
txn_rzp_002748,mch_fashion_hub,usr_69098,12714.86,LUXURY_FASHION,COD,13,0.1514,0,36.0,75.4,0,1,0,1,dev_hash_28627,user_534@okhdfcbank,"House No 456, Street 19, Bengaluru",1,0,0,1
txn_rzp_002749,mch_gadget_bazar,usr_20617,49664.99,ELECTRONICS,NETBANKING,50,0.2183,0,84.3,58.6,0,0,0,2,dev_hash_70019,user_891@okhdfcbank,"House No 311, Street 2, Bengaluru",0,0,0,0
txn_rzp_002750,mch_luxe_jewels,usr_4113,499.62,GROCERY,UPI_INTENT,48,0.01,0,66.3,24.8,0,1,1,9,dev_fingerprint_ring_10,abuser_14@okicici,"Flat 104, Sector 62, Noida, UP",0,1,1,1
txn_rzp_002751,mch_fashion_hub,usr_60912,3536.9,FOOTWEAR,NETBANKING,67,0.0717,0,26.3,59.1,0,1,0,3,dev_hash_19684,user_664@okhdfcbank,"House No 333, Street 7, Bengaluru",0,0,0,0
txn_rzp_002752,mch_gadget_bazar,usr_99947,419.79,GROCERY,UPI_COLLECT,68,0.2321,0,120.1,67.7,0,1,0,3,dev_hash_30650,user_691@okhdfcbank,"House No 471, Street 13, Bengaluru",0,0,0,0
txn_rzp_002753,mch_hyper_grocery,usr_20229,90158.53,ELECTRONICS,UPI_INTENT,15,0.0914,0,23.5,81.8,0,1,0,3,dev_hash_64775,user_143@okhdfcbank,"House No 444, Street 2, Bengaluru",0,0,0,0
txn_rzp_002754,mch_gadget_bazar,usr_20047,67961.33,JEWELRY,UPI_COLLECT,220,0.2003,0,221.5,88.1,0,1,0,3,dev_hash_17096,user_423@okhdfcbank,"House No 147, Street 20, Bengaluru",0,0,0,0
txn_rzp_002755,mch_quick_vouchers,usr_65355,4230.67,GROCERY,NETBANKING,419,0.1187,0,48.3,88.8,0,1,0,1,dev_hash_29043,user_163@okhdfcbank,"House No 205, Street 7, Bengaluru",0,0,0,0
txn_rzp_002756,mch_gadget_bazar,usr_91828,768.25,GROCERY,NETBANKING,388,0.3792,0,12.3,93.2,0,1,1,3,dev_hash_31942,user_531@okhdfcbank,"House No 500, Street 19, Bengaluru",0,0,0,0
txn_rzp_002757,mch_fashion_hub,usr_39159,9484.09,DIGITAL_VOUCHER,DEBIT_CARD,47,0.0911,0,48.1,76.7,0,1,0,3,dev_hash_45487,user_602@okhdfcbank,"House No 210, Street 1, Bengaluru",0,0,0,0
txn_rzp_002758,mch_luxe_jewels,usr_91781,87914.72,ELECTRONICS,COD,172,0.0356,0,23.7,100.0,0,1,0,1,dev_hash_92264,user_363@okhdfcbank,"House No 470, Street 11, Bengaluru",0,0,0,0
txn_rzp_002759,mch_quick_vouchers,usr_61428,26235.06,LUXURY_FASHION,DEBIT_CARD,32,0.1649,0,3.3,68.8,0,1,0,1,dev_hash_80299,user_367@okhdfcbank,"House No 8, Street 15, Bengaluru",0,0,0,0
txn_rzp_002760,mch_hyper_grocery,usr_36728,843.38,FOOTWEAR,CREDIT_CARD,568,0.094,0,23.9,58.6,0,1,0,3,dev_hash_21326,user_245@okhdfcbank,"House No 464, Street 20, Bengaluru",0,0,0,0
txn_rzp_002761,mch_hyper_grocery,usr_80516,1909.5,FOOTWEAR,UPI_COLLECT,6,0.1712,0,128.3,65.5,0,1,0,2,dev_hash_27869,user_624@okhdfcbank,"House No 408, Street 5, Bengaluru",0,0,0,0
txn_rzp_002762,mch_fashion_hub,usr_93726,3005.77,GROCERY,DEBIT_CARD,128,0.1487,0,41.9,70.7,1,1,1,2,dev_hash_74578,user_176@okhdfcbank,"House No 331, Street 17, Bengaluru",0,0,0,0
txn_rzp_002763,mch_fashion_hub,usr_44868,3946.56,FOOTWEAR,COD,326,0.0951,0,37.3,79.1,0,1,1,2,dev_hash_94051,user_511@okhdfcbank,"House No 194, Street 10, Bengaluru",0,0,0,0
txn_rzp_002764,mch_hyper_grocery,usr_49192,2612.86,GROCERY,UPI_INTENT,34,0.2331,0,29.5,92.6,1,1,0,1,dev_hash_32832,user_879@okhdfcbank,"House No 391, Street 9, Bengaluru",0,0,0,0
txn_rzp_002765,mch_hyper_grocery,usr_90746,5939.61,DIGITAL_VOUCHER,UPI_COLLECT,7,0.0995,0,53.0,84.4,0,1,0,1,dev_hash_12360,user_186@okhdfcbank,"House No 296, Street 20, Bengaluru",0,0,0,0
txn_rzp_002766,mch_hyper_grocery,usr_73924,846.52,GROCERY,CREDIT_CARD,140,0.0579,0,72.5,100.0,0,1,1,3,dev_hash_71771,user_101@okhdfcbank,"House No 355, Street 17, Bengaluru",0,0,0,0
txn_rzp_002767,mch_luxe_jewels,usr_64687,74252.05,ELECTRONICS,CREDIT_CARD,17,0.3627,0,29.4,85.8,1,1,0,1,dev_hash_17184,user_582@okhdfcbank,"House No 424, Street 10, Bengaluru",1,0,0,1
txn_rzp_002768,mch_gadget_bazar,usr_56659,63028.46,JEWELRY,NETBANKING,367,0.1745,0,37.9,78.3,0,1,0,3,dev_hash_94949,user_400@okhdfcbank,"House No 212, Street 3, Bengaluru",0,0,0,0
txn_rzp_002769,mch_fashion_hub,usr_43929,86217.12,ELECTRONICS,UPI_INTENT,63,0.1262,0,112.0,19.1,1,1,1,12,dev_fingerprint_ring_8,abuser_1@okicici,"Flat 102, Sector 62, Noida, UP",0,1,1,1
txn_rzp_002770,mch_quick_vouchers,usr_4680,3911.08,GROCERY,UPI_COLLECT,68,0.2132,0,8.5,60.2,1,1,0,3,dev_hash_72069,user_267@okhdfcbank,"House No 352, Street 8, Bengaluru",0,0,0,0
txn_rzp_002771,mch_hyper_grocery,usr_24019,64477.92,ELECTRONICS,UPI_INTENT,203,0.2881,0,0.4,66.1,1,1,0,2,dev_hash_57772,user_739@okhdfcbank,"House No 405, Street 20, Bengaluru",1,0,0,1
txn_rzp_002772,mch_luxe_jewels,usr_89400,990.72,GROCERY,COD,251,0.2613,0,62.6,51.2,0,1,0,3,dev_hash_65346,user_429@okhdfcbank,"House No 305, Street 15, Bengaluru",0,0,0,0
txn_rzp_002773,mch_quick_vouchers,usr_34345,28395.32,LUXURY_FASHION,CREDIT_CARD,135,0.0879,0,9.9,71.9,1,1,0,1,dev_hash_43805,user_785@okhdfcbank,"House No 333, Street 6, Bengaluru",1,0,0,1
txn_rzp_002774,mch_luxe_jewels,usr_38252,36310.45,ELECTRONICS,CREDIT_CARD,716,0.3109,0,51.2,91.1,0,1,0,1,dev_hash_99120,user_971@okhdfcbank,"House No 188, Street 3, Bengaluru",0,0,0,0
txn_rzp_002775,mch_gadget_bazar,usr_61107,14739.84,JEWELRY,UPI_COLLECT,138,0.0624,1,3.6,48.1,0,1,0,2,dev_hash_85160,user_889@okhdfcbank,"House No 402, Street 20, Bengaluru",0,1,0,1
txn_rzp_002776,mch_fashion_hub,usr_98457,4038.06,GROCERY,DEBIT_CARD,18,0.0704,0,10.4,74.0,0,1,0,2,dev_hash_21587,user_927@okhdfcbank,"House No 408, Street 15, Bengaluru",0,0,0,0
