transaction_id,merchant_id,user_id,amount,category,payment_method,account_age_days,historical_return_rate,past_chargebacks,address_changed_hours,device_trust_score,promo_code_used,ip_country_match,is_vpn_or_proxy,same_device_account_count,velocity_1h_count,login_to_checkout_minutes,is_disposable_email,card_bin_country_match,upi_collect_prompted,delivery_dropzone_risk,is_otp_forwarding_active,remote_screen_share_active,vishing_call_in_progress,referred_from_phishing_link,sideloaded_apk_detected,domain_reputation_score,is_first_transfer_to_unknown_vpa,high_lottery_keyword_score,unusual_savings_drain_ratio,device_hash,vpa,delivery_address,scam_type,is_fraud
txn_rzp_000892,mch_hyper_grocery,usr_49866,137130.55,ELECTRONICS,COD,19,0.5103,0,65.3,53.05593571526137,0,1,0,1,2,2.2,0,1,0,0.29,0,0,0,0,0,91.1,0,9.7,0.06,dev_hash_98436,user_181@okhdfcbank,"House No 77, Bengaluru",RETURN_FRAUD,1
txn_rzp_000893,mch_gadget_bazar,usr_68488,122263.73,INVESTMENT_FEE,DEBIT_CARD,135,0.08180956746448209,0,180.7,80.957701189534,1,1,0,2,2,11.1,0,1,0,0.19,0,0,0,0,0,81.4,0,3.5,0.11,dev_hash_99966,user_478@okhdfcbank,"House No 130, Bengaluru",CLEAN,0
txn_rzp_000894,p2p_lottery_claim,usr_39816,58054.76,ELECTRONICS,NETBANKING,33,0.2711484560921916,3,13.2,61.34307010274662,1,0,1,2,2,48.6,0,1,0,0.12,0,0,0,0,0,97.6,0,6.0,0.06,dev_hash_24638,user_465@okhdfcbank,"House No 375, Bengaluru",CHARGEBACK_FRAUD,1
txn_rzp_000895,mch_luxe_jewels,usr_33588,2105.78,DIGITAL_VOUCHER,UPI_INTENT,68,0.13804553754742577,0,67.8,95.64804761597453,0,1,0,2,2,5.5,0,1,0,0.04,0,0,0,0,0,95.2,0,11.2,0.06,dev_hash_70035,user_805@okhdfcbank,"House No 317, Bengaluru",CLEAN,0
txn_rzp_000896,unknown_vpa_merchant,usr_97034,54489.84,INVESTMENT_FEE,UPI_INTENT,679,0.265656980184478,0,83.4,88.82688371609551,1,1,0,1,2,37.3,0,1,0,0.12,0,0,0,0,0,83.5,0,13.1,0.08,dev_hash_54272,user_752@okhdfcbank,"House No 384, Bengaluru",CLEAN,0
txn_rzp_000897,mch_luxe_jewels,usr_3933,8421.49,DIGITAL_VOUCHER,COD,242,0.2954920096755107,0,28.2,95.19520614844592,1,1,0,2,1,96.9,0,1,0,0.02,0,0,0,0,0,86.2,0,14.7,0.14,dev_hash_49741,user_730@okhdfcbank,"House No 264, Bengaluru",CLEAN,0
txn_rzp_000898,unknown_vpa_merchant,usr_32949,43430.44,ELECTRONICS,CREDIT_CARD,5,0.05267182575720344,0,40.4,75.12603762632423,0,1,0,2,3,12.9,0,1,0,0.32,0,0,0,0,0,94.7,0,2.9,0.05,dev_hash_75740,user_787@okhdfcbank,"House No 24, Bengaluru",CLEAN,0
txn_rzp_000899,mch_gadget_bazar,usr_89894,10264.57,JEWELRY,CREDIT_CARD,54,0.051570505582487,0,294.1,69.49263360357654,1,1,0,1,2,16.1,0,1,0,0.05,0,0,0,0,0,84.1,0,10.4,0.17,dev_hash_93211,user_425@okhdfcbank,"House No 50, Bengaluru",CLEAN,0
txn_rzp_000900,mch_fashion_hub,usr_93931,2789.61,GROCERY,UPI_COLLECT,6,0.07579580237759061,0,123.2,91.99901428711742,1,1,0,2,3,110.8,0,1,1,0.17,0,0,0,0,0,75.2,0,0.1,0.16,dev_hash_80969,user_498@okhdfcbank,"House No 244, Bengaluru",CLEAN,0
txn_rzp_000901,mch_fashion_hub,usr_45951,49544.56,GROCERY,CREDIT_CARD,311,0.17509349475086083,3,6.3,82.77116228333996,0,0,1,2,1,86.1,0,1,0,0.42,0,0,0,0,0,86.9,0,4.5,0.04,dev_hash_61126,user_361@okhdfcbank,"House No 207, Bengaluru",CHARGEBACK_FRAUD,1
txn_rzp_000902,mch_fashion_hub,usr_83756,53346.02,INVESTMENT_FEE,NETBANKING,47,0.019173182132128496,0,5.9,11.0,0,1,0,2,2,60.3,0,1,0,0.06,1,1,1,0,0,93.4,0,1.1,0.19,dev_hash_98408,user_578@okhdfcbank,"House No 16, Bengaluru",OTP_VISHING_FRAUD,1
txn_rzp_000903,mch_hyper_grocery,usr_22854,3656.72,GROCERY,NETBANKING,99,0.2666832094058338,0,50.8,58.69433090220808,0,0,1,2,3,62.6,0,0,0,0.11,0,0,0,0,0,84.7,0,10.7,0.19,dev_hash_59189,user_650@okhdfcbank,"House No 68, Bengaluru",CLEAN,0
txn_rzp_000904,unknown_vpa_merchant,usr_17186,31003.75,LUXURY_FASHION,DEBIT_CARD,127,0.1453532473203383,0,43.9,71.48592996163593,1,0,0,1,1,21.8,0,0,0,0.26,0,0,0,0,0,91.0,0,4.0,0.04,dev_hash_62575,user_663@okhdfcbank,"House No 210, Bengaluru",CLEAN,0
txn_rzp_000905,mch_gadget_bazar,usr_55811,9397.12,JEWELRY,CREDIT_CARD,22,0.31693957619613666,0,72.0,95.06645425504809,0,1,0,2,3,13.0,0,1,0,0.04,0,0,0,0,0,80.4,0,13.5,0.2,dev_hash_62948,user_606@okhdfcbank,"House No 388, Bengaluru",CLEAN,0
txn_rzp_000906,unknown_vpa_merchant,usr_59911,9891.06,DIGITAL_VOUCHER,IMPS_NEFT,497,0.09948192378610507,0,21.0,100.0,1,1,0,2,2,25.8,0,1,0,0.1,0,0,0,0,0,83.2,0,14.4,0.16,dev_hash_22887,user_492@okhdfcbank,"House No 298, Bengaluru",CLEAN,0
txn_rzp_000907,mch_luxe_jewels,usr_54778,2373.96,FOOTWEAR,COD,44,0.0815146531509837,0,10.2,79.7298723213581,1,1,0,1,3,14.6,0,1,0,0.24,0,0,0,0,0,85.4,0,1.7,0.05,dev_hash_12992,user_432@okhdfcbank,"House No 313, Bengaluru",CLEAN,0
txn_rzp_000908,mch_hyper_grocery,usr_82984,124056.39,INVESTMENT_FEE,COD,434,0.10048306629544511,0,33.6,98.70216669707297,1,1,0,2,3,123.2,0,1,0,0.01,0,0,0,0,0,76.6,0,13.0,0.16,dev_hash_31152,user_568@okhdfcbank,"House No 189, Bengaluru",CLEAN,0
txn_rzp_000909,mch_gadget_bazar,usr_23965,88323.1,INVESTMENT_FEE,COD,17,0.07560330180259714,0,94.5,73.05909460659491,0,1,0,1,1,6.1,0,1,0,0.48,0,0,0,0,0,96.6,0,7.4,0.19,dev_hash_99610,user_717@okhdfcbank,"House No 228, Bengaluru",CLEAN,0
txn_rzp_000910,unknown_vpa_merchant,usr_24183,134320.89,INVESTMENT_FEE,NETBANKING,171,0.09690422694260731,0,92.1,71.33665746234165,0,1,0,1,1,26.4,0,0,0,0.03,0,0,0,0,0,78.8,0,13.6,0.06,dev_hash_10902,user_866@okhdfcbank,"House No 17, Bengaluru",CLEAN,0
txn_rzp_000911,mch_luxe_jewels,usr_69126,47253.33,INVESTMENT_FEE,IMPS_NEFT,380,0.09190804598111225,2,63.9,86.7128070706226,0,1,0,1,3,3.6,0,1,0,0.45,0,0,0,0,0,96.0,0,5.1,0.08,dev_hash_80014,user_831@okhdfcbank,"House No 13, Bengaluru",CLEAN,0
txn_rzp_000912,unknown_vpa_merchant,usr_96162,11052.62,ELECTRONICS,CREDIT_CARD,210,0.586624375328557,0,16.5,80.48677888067962,0,1,0,1,2,52.4,0,1,0,0.06,0,0,0,0,0,87.0,0,12.8,0.13,dev_hash_92479,user_765@okhdfcbank,"House No 226, Bengaluru",CLEAN,0
txn_rzp_000913,mch_fashion_hub,usr_14582,4514.62,DIGITAL_VOUCHER,IMPS_NEFT,101,0.1434515736426238,0,18.0,71.76281765822836,1,1,0,1,3,9.8,0,1,0,0.04,0,0,0,0,0,93.1,0,11.8,0.04,dev_hash_54542,user_245@okhdfcbank,"House No 468, Bengaluru",CLEAN,0
txn_rzp_000914,mch_luxe_jewels,usr_28536,80758.96,JEWELRY,UPI_INTENT,104,0.04298083268557756,0,189.6,84.70439935377463,0,1,0,2,1,12.2,0,1,0,0.11,0,0,0,0,0,83.8,0,0.6,0.08,dev_hash_68284,user_438@okhdfcbank,"House No 404, Bengaluru",CLEAN,0
txn_rzp_000915,mch_quick_vouchers,usr_75479,85287.64,JEWELRY,NETBANKING,5,0.13500197176839454,0,151.2,74.81084734543687,1,1,0,1,1,25.8,0,1,0,0.11,0,0,0,0,0,88.1,0,3.6,0.14,dev_hash_48170,user_414@okhdfcbank,"House No 484, Bengaluru",CLEAN,0
txn_rzp_000916,mch_hyper_grocery,usr_84085,65052.9,JEWELRY,DEBIT_CARD,295,0.1791743441125918,1,119.7,67.58119096163381,0,0,1,1,1,64.2,0,1,0,0.17,0,0,0,0,0,94.0,0,8.6,0.07,dev_hash_43725,user_752@okhdfcbank,"House No 117, Bengaluru",CHARGEBACK_FRAUD,1
txn_rzp_000917,mch_hyper_grocery,usr_40709,5741.58,DIGITAL_VOUCHER,NETBANKING,157,0.08982762719985196,0,195.3,67.25419888595235,1,1,0,2,2,32.2,0,1,0,0.21,0,0,0,0,0,79.3,0,2.4,0.14,dev_hash_55116,user_759@okhdfcbank,"House No 80, Bengaluru",CLEAN,0
txn_rzp_000918,mch_hyper_grocery,usr_42195,4370.19,GROCERY,DEBIT_CARD,445,0.25389389586691147,0,54.7,55.54259228378133,0,1,0,2,1,150.6,0,1,0,0.09,0,0,0,0,0,75.2,0,8.6,0.15,dev_hash_97653,user_166@okhdfcbank,"House No 176, Bengaluru",CLEAN,0
txn_rzp_000919,mch_gadget_bazar,usr_30400,11303.66,DIGITAL_VOUCHER,CREDIT_CARD,470,0.08649713042153837,0,4.5,42.625108847118454,0,1,0,1,2,2.1,0,1,0,0.07,0,0,0,0,0,98.8,0,3.1,0.12,dev_hash_93707,user_112@okhdfcbank,"House No 431, Bengaluru",CLEAN,0
txn_rzp_000920,unknown_vpa_merchant,usr_69697,4938.48,FOOTWEAR,COD,314,0.3907792105850347,0,50.7,96.57465935091254,1,1,0,1,2,13.2,0,1,0,0.24,0,0,0,0,0,80.0,0,13.0,0.1,dev_hash_80091,user_966@okhdfcbank,"House No 380, Bengaluru",CLEAN,0
txn_rzp_000921,mch_fashion_hub,usr_8336,113795.3,INVESTMENT_FEE,NETBANKING,158,0.3165422964503418,0,162.6,100.0,0,1,0,1,3,114.9,0,1,0,0.07,0,0,0,0,0,93.3,0,11.4,0.11,dev_hash_39928,user_806@okhdfcbank,"House No 368, Bengaluru",CLEAN,0
txn_rzp_000922,mch_fashion_hub,usr_80840,62352.33,JEWELRY,NETBANKING,283,0.15596767551508423,0,1.8,65.56292552648732,1,1,0,1,1,5.8,0,1,0,0.08,0,0,0,0,0,91.5,0,1.1,0.06,dev_hash_39830,user_349@okhdfcbank,"House No 300, Bengaluru",CLEAN,0
txn_rzp_000923,mch_luxe_jewels,usr_61852,6901.79,LUXURY_FASHION,NETBANKING,13,0.310330512785007,0,13.9,75.02993216260991,0,1,0,1,1,67.8,0,1,0,0.02,0,0,0,0,0,80.9,0,3.7,0.2,dev_hash_72394,user_302@okhdfcbank,"House No 52, Bengaluru",CLEAN,0
txn_rzp_000924,mch_gadget_bazar,usr_79419,114733.07,INVESTMENT_FEE,CREDIT_CARD,362,0.24592172567597093,0,65.1,65.70270451235183,0,1,0,1,3,95.3,0,1,0,0.3,0,0,0,0,0,84.4,0,7.1,0.17,dev_hash_35532,user_703@okhdfcbank,"House No 413, Bengaluru",CLEAN,0
txn_rzp_000925,unknown_vpa_merchant,usr_60802,64155.75,ELECTRONICS,CREDIT_CARD,9,0.09621542249280068,0,115.4,57.81616926894011,0,1,0,1,2,18.6,0,1,0,0.64,0,0,0,0,0,96.2,0,14.1,0.08,dev_hash_94578,user_406@okhdfcbank,"House No 136, Bengaluru",CLEAN,0
txn_rzp_000926,mch_gadget_bazar,usr_45714,53152.43,JEWELRY,COD,53,0.1461713167472766,0,54.1,14.1,0,1,0,1,2,107.6,1,1,0,0.08,1,1,1,0,0,97.3,0,13.6,0.03,dev_hash_76787,user_581@okhdfcbank,"House No 254, Bengaluru",OTP_VISHING_FRAUD,1
txn_rzp_000927,mch_fashion_hub,usr_57625,45545.22,JEWELRY,UPI_INTENT,204,0.03114240049553801,0,7.9,91.0042215769883,0,1,0,1,1,19.7,0,1,0,0.23,0,0,0,0,0,88.4,0,8.5,0.07,dev_hash_37946,user_414@okhdfcbank,"House No 257, Bengaluru",CLEAN,0
txn_rzp_000928,unknown_vpa_merchant,usr_70520,89753.38,INVESTMENT_FEE,UPI_INTENT,115,0.09839024507714302,0,66.3,55.21276087763459,0,1,0,1,2,24.6,0,1,0,0.17,0,0,0,0,0,98.7,0,6.6,0.14,dev_hash_32515,user_972@okhdfcbank,"House No 81, Bengaluru",CLEAN,0
txn_rzp_000929,mch_gadget_bazar,usr_43687,12302.63,INVESTMENT_FEE,COD,211,0.012910601615027018,0,173.0,52.14879029791463,0,1,0,1,2,6.8,0,1,0,0.23,0,0,0,0,0,96.8,0,10.1,0.14,dev_hash_49795,user_479@okhdfcbank,"House No 75, Bengaluru",CLEAN,0
txn_rzp_000930,p2p_lottery_claim,usr_47390,2863.1,GROCERY,DEBIT_CARD,9,0.12639065182164338,0,4.2,100.0,0,1,0,1,2,67.8,0,1,0,0.19,0,0,0,0,0,98.4,0,14.9,0.03,dev_hash_94645,user_924@okhdfcbank,"House No 72, Bengaluru",CLEAN,0
txn_rzp_000931,unknown_vpa_merchant,usr_36940,89470.84,ELECTRONICS,IMPS_NEFT,68,0.028399029212695968,0,40.2,98.25433563440438,0,1,0,2,2,6.3,1,1,0,0.35,0,0,0,0,0,94.3,0,12.9,0.08,dev_hash_60122,user_433@okhdfcbank,"House No 286, Bengaluru",CLEAN,0
txn_rzp_000932,mch_gadget_bazar,usr_29177,52108.56,INVESTMENT_FEE,IMPS_NEFT,145,0.03586304096251343,0,193.7,100.0,1,1,0,2,3,31.3,0,0,0,0.19,0,0,0,0,0,79.8,0,8.1,0.1,dev_hash_16029,user_899@okhdfcbank,"House No 338, Bengaluru",CLEAN,0
txn_rzp_000933,p2p_lottery_claim,usr_64837,2042.05,FOOTWEAR,CREDIT_CARD,223,0.10566286518333544,0,19.4,73.7854201441796,0,1,1,1,3,0.9,0,1,0,0.2,0,0,0,0,0,93.9,0,13.9,0.13,dev_hash_67425,user_391@okhdfcbank,"House No 57, Bengaluru",CLEAN,0
txn_rzp_000934,p2p_lottery_claim,usr_10697,1057.48,GROCERY,IMPS_NEFT,304,0.12064797704530286,0,95.5,83.0987202935707,0,1,0,2,3,70.2,0,1,0,0.03,0,0,0,0,0,87.8,0,2.6,0.13,dev_hash_42142,user_435@okhdfcbank,"House No 294, Bengaluru",CLEAN,0
txn_rzp_000935,p2p_lottery_claim,usr_35172,33373.83,JEWELRY,COD,313,0.07623882869836014,3,70.2,63.76133486721466,1,1,1,2,2,75.5,0,1,0,0.35,0,0,0,0,0,82.8,0,3.5,0.18,dev_hash_38155,user_288@okhdfcbank,"House No 165, Bengaluru",CLEAN,0
txn_rzp_000936,mch_luxe_jewels,usr_48474,2587.85,GROCERY,UPI_COLLECT,213,0.4766962326398602,0,64.4,67.48512873675786,0,1,0,1,1,20.7,0,1,1,0.13,0,0,0,0,0,96.9,0,0.5,0.06,dev_hash_61944,user_925@okhdfcbank,"House No 250, Bengaluru",CLEAN,0
txn_rzp_000937,unknown_vpa_merchant,usr_70258,24853.29,ELECTRONICS,UPI_COLLECT,139,0.3854153229062674,0,173.9,76.9515969660794,0,1,0,2,3,9.9,0,1,1,0.0,0,0,0,0,0,97.5,0,2.8,0.13,dev_hash_93148,bank_verification_194@paytm,"House No 377, Bengaluru",UPI_COLLECT_SPOOF,1
txn_rzp_000938,mch_hyper_grocery,usr_15723,11323.67,DIGITAL_VOUCHER,IMPS_NEFT,525,0.15425909118483372,0,34.8,93.24252015576317,0,1,0,2,3,19.0,0,1,0,0.1,0,0,0,0,0,75.4,0,8.4,0.04,dev_hash_19579,user_885@okhdfcbank,"House No 351, Bengaluru",CLEAN,0
txn_rzp_000939,mch_quick_vouchers,usr_62042,16605.99,INVESTMENT_FEE,COD,281,0.17314956176050836,0,133.5,58.70961467166998,1,1,0,2,2,87.7,0,1,0,0.13,0,0,0,0,0,84.4,0,9.8,0.07,dev_hash_66675,user_121@okhdfcbank,"House No 206, Bengaluru",CLEAN,0
txn_rzp_000940,p2p_lottery_claim,usr_82748,30096.66,INVESTMENT_FEE,UPI_INTENT,11,0.2824476947368853,0,16.2,78.97103279809207,1,1,0,1,3,33.9,0,1,0,0.54,0,0,0,0,0,89.4,1,96.0,0.76,dev_hash_69998,user_769@okhdfcbank,"House No 341, Bengaluru",LOTTERY_REWARD_SCAM,1
txn_rzp_000941,unknown_vpa_merchant,usr_76292,3410.52,GROCERY,COD,84,0.37521384874016706,0,44.3,81.68702761890194,0,1,0,1,2,71.5,0,1,0,0.09,0,0,0,0,0,96.1,0,13.4,0.06,dev_hash_88895,user_964@okhdfcbank,"House No 21, Bengaluru",CLEAN,0
txn_rzp_000942,mch_hyper_grocery,usr_46681,11368.16,LUXURY_FASHION,CREDIT_CARD,137,0.08311860859734715,0,59.8,86.78322668901134,0,1,0,1,2,42.5,0,0,0,0.23,0,0,0,0,0,91.1,0,3.9,0.06,dev_hash_40537,user_322@okhdfcbank,"House No 396, Bengaluru",CLEAN,0
txn_rzp_000943,mch_gadget_bazar,usr_58624,33018.33,LUXURY_FASHION,IMPS_NEFT,147,0.029531919612680833,0,24.7,94.08600676887323,0,1,0,1,2,13.5,1,1,0,0.06,0,0,0,0,0,91.7,0,10.6,0.14,dev_hash_36035,user_310@okhdfcbank,"House No 395, Bengaluru",CLEAN,0
txn_rzp_000944,unknown_vpa_merchant,usr_17338,19497.92,LUXURY_FASHION,UPI_COLLECT,100,0.08311468231249682,1,126.2,97.84400789250849,0,1,0,1,1,7.7,0,1,1,0.01,0,0,0,0,0,76.8,0,14.8,0.14,dev_hash_89278,user_466@okhdfcbank,"House No 384, Bengaluru",CLEAN,0
txn_rzp_000945,mch_luxe_jewels,usr_26032,3804.23,FOOTWEAR,UPI_INTENT,56,0.1002585252712537,0,18.3,79.47557276867686,0,1,0,1,2,8.3,1,1,0,0.29,0,0,0,0,0,83.2,0,8.5,0.07,dev_hash_65052,user_509@okhdfcbank,"House No 493, Bengaluru",CLEAN,0
txn_rzp_000946,mch_quick_vouchers,usr_48237,40884.97,ELECTRONICS,COD,338,0.5762,0,2.9,48.41587516374973,1,0,0,1,3,46.9,0,1,0,0.57,0,0,0,0,0,98.7,0,4.5,0.03,dev_hash_61076,user_996@okhdfcbank,"House No 242, Bengaluru",RETURN_FRAUD,1
txn_rzp_000947,p2p_lottery_claim,usr_85850,2066.36,GROCERY,UPI_INTENT,76,0.15649861198084725,0,156.6,97.25481911156714,1,1,0,1,3,42.6,0,1,0,0.16,0,0,0,0,0,83.9,0,8.9,0.08,dev_hash_15110,user_162@okhdfcbank,"House No 306, Bengaluru",CLEAN,0
txn_rzp_000948,unknown_vpa_merchant,usr_97973,26695.99,JEWELRY,CREDIT_CARD,24,0.08478379169410705,0,57.0,92.8838377264705,0,1,0,1,3,57.2,0,1,0,0.03,0,0,0,0,0,93.9,0,12.5,0.12,dev_hash_97643,user_285@okhdfcbank,"House No 187, Bengaluru",CLEAN,0
txn_rzp_000949,mch_fashion_hub,usr_22282,56237.6,ELECTRONICS,DEBIT_CARD,199,0.4295086273126382,0,71.8,65.65866667244806,1,1,0,2,3,23.7,0,1,0,0.23,0,0,0,0,0,84.2,0,9.2,0.17,dev_hash_53461,user_129@okhdfcbank,"House No 456, Bengaluru",CLEAN,0
txn_rzp_000950,p2p_lottery_claim,usr_19919,8811.29,P2P_TRANSFER,UPI_INTENT,119,0.10388678821191288,3,4.0,65.63292822975632,0,1,0,1,1,7.8,0,1,0,0.09,0,0,0,0,0,98.1,0,14.2,0.08,dev_hash_39189,user_194@okhdfcbank,"House No 215, Bengaluru",CLEAN,0
txn_rzp_000951,mch_fashion_hub,usr_63349,97763.42,INVESTMENT_FEE,DEBIT_CARD,152,0.13355264298409633,0,51.3,100.0,0,1,0,1,2,254.8,0,1,0,0.06,0,0,0,0,0,79.4,0,13.4,0.15,dev_hash_43667,user_231@okhdfcbank,"House No 166, Bengaluru",CLEAN,0
txn_rzp_000952,mch_quick_vouchers,usr_81427,7437.0,LUXURY_FASHION,UPI_COLLECT,800,0.18863065972822185,0,56.4,96.31885768684407,0,1,0,1,1,21.1,0,1,1,0.24,0,0,0,0,0,81.5,0,0.7,0.09,dev_hash_28690,bank_verification_197@paytm,"House No 338, Bengaluru",UPI_COLLECT_SPOOF,1
txn_rzp_000953,p2p_lottery_claim,usr_53931,41052.13,JEWELRY,NETBANKING,327,0.03333861452423489,0,71.0,99.76774031204911,1,1,0,2,2,23.2,0,1,0,0.17,0,0,0,0,0,98.1,0,3.2,0.12,dev_hash_87435,user_632@okhdfcbank,"House No 265, Bengaluru",CLEAN,0
txn_rzp_000954,mch_quick_vouchers,usr_18263,3068.56,GROCERY,DEBIT_CARD,1321,0.22853559068181092,0,3.5,50.374610651350615,0,1,0,1,3,9.0,0,1,0,0.06,0,0,0,0,0,97.8,0,8.7,0.17,dev_hash_16293,user_913@okhdfcbank,"House No 102, Bengaluru",CLEAN,0
txn_rzp_000955,mch_fashion_hub,usr_19737,44811.28,ELECTRONICS,IMPS_NEFT,467,0.5379000450604272,0,22.8,85.03620098328261,0,1,0,2,2,30.2,0,1,0,0.04,0,0,0,0,0,87.4,0,12.4,0.03,dev_hash_85654,user_515@okhdfcbank,"House No 232, Bengaluru",CLEAN,0
txn_rzp_000956,mch_luxe_jewels,usr_82436,38319.1,JEWELRY,NETBANKING,345,0.022039995883762643,0,270.3,77.5563208803175,0,1,0,2,2,6.8,0,1,0,0.06,0,0,0,0,0,75.5,0,5.9,0.19,dev_hash_54693,user_926@okhdfcbank,"House No 447, Bengaluru",CLEAN,0
txn_rzp_000957,mch_hyper_grocery,usr_60810,39597.01,LUXURY_FASHION,COD,143,0.11967806363879345,0,11.3,85.59724660288141,0,1,0,2,2,11.7,0,0,0,0.02,0,0,0,0,0,96.6,0,10.8,0.08,dev_hash_26544,user_196@okhdfcbank,"House No 117, Bengaluru",CLEAN,0
txn_rzp_000958,unknown_vpa_merchant,usr_15566,27670.11,LUXURY_FASHION,NETBANKING,74,0.01831375395612434,0,36.2,82.96634650348417,0,1,0,2,2,3.9,0,1,0,0.26,0,0,0,0,0,80.9,0,4.5,0.12,dev_hash_76155,user_286@okhdfcbank,"House No 204, Bengaluru",CLEAN,0
txn_rzp_000959,mch_hyper_grocery,usr_26543,8397.98,DIGITAL_VOUCHER,IMPS_NEFT,135,0.034368886616250004,0,78.5,76.79593877099559,0,1,0,2,3,49.5,0,1,0,0.01,0,0,0,0,0,76.3,0,2.2,0.12,dev_hash_79541,user_637@okhdfcbank,"House No 25, Bengaluru",CLEAN,0
txn_rzp_000960,mch_quick_vouchers,usr_71707,3736.15,FOOTWEAR,COD,15,0.04373094086013686,0,178.5,66.15665513836404,0,1,0,1,3,15.9,0,1,0,0.15,0,0,0,0,0,84.0,0,9.3,0.16,dev_hash_91026,user_331@okhdfcbank,"House No 432, Bengaluru",CLEAN,0
txn_rzp_000961,p2p_lottery_claim,usr_20929,111655.94,P2P_TRANSFER,IMPS_NEFT,336,0.09814906245800145,0,73.2,100.0,1,1,0,2,2,80.6,0,1,0,0.14,0,0,0,0,0,96.7,0,11.8,0.18,dev_hash_65215,user_587@okhdfcbank,"House No 240, Bengaluru",CLEAN,0
txn_rzp_000962,p2p_lottery_claim,usr_40320,26987.49,ELECTRONICS,UPI_INTENT,148,0.06728352764151246,0,46.2,96.90768689241085,1,1,0,1,1,25.1,0,1,0,0.21,0,0,0,0,0,87.1,0,0.9,0.19,dev_hash_73036,user_942@okhdfcbank,"House No 83, Bengaluru",CLEAN,0
txn_rzp_000963,unknown_vpa_merchant,usr_32780,30681.9,P2P_TRANSFER,IMPS_NEFT,150,0.0630153417112762,0,59.8,100.0,1,1,0,1,2,35.9,0,0,0,0.07,0,0,0,0,0,96.8,0,6.3,0.08,dev_hash_46204,user_243@okhdfcbank,"House No 458, Bengaluru",CLEAN,0
txn_rzp_000964,p2p_lottery_claim,usr_97948,6132.34,DIGITAL_VOUCHER,UPI_COLLECT,114,0.1704418106662004,0,68.4,71.51856662392208,0,1,0,1,3,156.7,0,1,1,0.2,0,0,0,0,0,78.5,0,2.2,0.05,dev_hash_23449,user_890@okhdfcbank,"House No 322, Bengaluru",CLEAN,0
txn_rzp_000965,mch_gadget_bazar,usr_87562,11608.02,INVESTMENT_FEE,CREDIT_CARD,464,0.34111981106523415,0,246.2,89.8020220373938,0,1,0,1,1,57.8,0,1,0,0.02,0,0,0,0,0,91.5,0,13.6,0.09,dev_hash_54744,user_996@okhdfcbank,"House No 140, Bengaluru",CLEAN,0
txn_rzp_000966,mch_fashion_hub,usr_51004,58887.3,JEWELRY,UPI_INTENT,2,0.09192628727909866,0,54.0,75.05209747787633,0,1,0,2,2,32.2,0,1,0,0.02,0,0,0,0,0,75.8,0,1.6,0.12,dev_hash_89077,user_713@okhdfcbank,"House No 443, Bengaluru",CLEAN,0
txn_rzp_000967,unknown_vpa_merchant,usr_88151,90754.07,INVESTMENT_FEE,IMPS_NEFT,5,0.26124273793157865,0,80.3,88.76042448696992,0,1,1,1,2,45.2,0,1,0,0.15,0,0,0,0,0,90.9,0,4.9,0.09,dev_hash_42986,user_755@okhdfcbank,"House No 261, Bengaluru",CLEAN,0
txn_rzp_000968,p2p_lottery_claim,usr_33931,4500.73,GROCERY,UPI_INTENT,3,0.1461147580994923,0,2.5,71.29743914378788,1,1,0,2,1,26.6,0,1,0,0.05,0,0,0,0,0,85.4,0,5.7,0.13,dev_hash_23626,user_899@okhdfcbank,"House No 424, Bengaluru",CLEAN,0
txn_rzp_000969,mch_hyper_grocery,usr_80513,122906.92,P2P_TRANSFER,CREDIT_CARD,70,0.28745653392822573,0,138.1,100.0,0,1,0,1,17,4.3,0,0,0,0.09,0,0,0,0,0,81.1,0,7.6,0.17,dev_hash_22920,user_689@okhdfcbank,"House No 49, Bengaluru",CARDING_VELOCITY,1
txn_rzp_000970,mch_quick_vouchers,usr_77037,112848.23,P2P_TRANSFER,IMPS_NEFT,178,0.36133264125915837,0,0.6,67.91800962482371,0,1,0,2,2,79.8,0,1,0,0.25,0,0,0,0,0,97.4,0,12.9,0.07,dev_hash_62257,user_932@okhdfcbank,"House No 413, Bengaluru",CLEAN,0
txn_rzp_000971,unknown_vpa_merchant,usr_57596,21664.12,ELECTRONICS,UPI_COLLECT,119,0.1835699897741349,0,219.8,77.19426920968255,0,1,0,1,2,49.2,0,1,1,0.79,0,0,0,0,0,98.0,0,12.3,0.14,dev_hash_69850,user_969@okhdfcbank,"House No 457, Bengaluru",CLEAN,0
txn_rzp_000972,unknown_vpa_merchant,usr_90523,85046.11,GROCERY,CREDIT_CARD,265,0.05327880028624948,0,4.7,15.2,0,1,0,1,2,71.4,0,0,0,0.25,1,1,1,0,0,79.0,0,6.8,0.06,dev_hash_44494,user_887@okhdfcbank,"House No 407, Bengaluru",OTP_VISHING_FRAUD,1
txn_rzp_000973,mch_hyper_grocery,usr_72732,2648.42,GROCERY,COD,261,0.09510139323181106,0,147.1,43.95946376346161,0,1,0,2,1,126.2,0,1,0,0.01,0,0,0,0,0,90.4,0,14.6,0.2,dev_hash_39828,user_424@okhdfcbank,"House No 425, Bengaluru",CLEAN,0
